1329,8.182
1330,9.256
1331,8.635
1332,10.260
1333,9.290
1334,8.996
1335,8.549
1336,8.726
1337,9.348
1338,8.949
1339,9.212
1342,8.385
1343,8.818
1344,8.805
1340,0.0
1345,8.671
1346,9.546
1347,8.674
1348,8.572
1349,8.664
1350,8.737
1351,8.659
1352,9.110
1353,8.902
1354,8.644
1355,8.806
1356,9.241
1357,8.546
1358,8.620
1359,8.718
1363,8.358
1360,0.0
1364,9.010
1365,8.541
1366,8.715
1361,0.0
1367,10.690
1371,8.444
1368,0.0
1372,8.722
1373,8.241
1369,0.0
1374,8.661
1375,8.214
1376,8.127
1377,8.532
1378,8.924
1379,8.208
1380,8.297
1381,8.802
1382,8.506
1383,8.577
1384,8.375
1385,8.601
1386,19.203
1387,8.804
1388,8.641
1389,8.534
1390,8.542
1391,9.993
1392,8.274
1393,9.531
1394,8.939
1395,8.710
1396,9.431
1397,8.753
1400,8.665
1401,8.465
1402,8.616
1398,0.0
1403,8.597
1404,8.845
1405,8.574
1406,7.982
1410,39.157
1411,19.252
1407,0.0
1408,0.0
1414,8.838
1415,8.425
1412,0.0
1416,8.738
1417,8.640
1418,8.585
1419,8.656
1420,8.745
1421,8.566
1422,8.729
1423,8.744
1424,8.238
1425,8.880
1426,8.387
1427,8.365
1428,8.694
1429,11.444
1430,10.900
1431,8.518
1434,8.386
1435,8.818
1436,8.406
1437,8.572
1432,0.0
1438,8.607
1439,8.465
1440,8.388
1441,8.616
1442,8.727
1443,9.463
1444,9.197
1445,8.951
1446,10.771
1449,8.338
1450,8.838
1451,8.760
1447,0.0
1452,8.655
1453,8.532
1454,8.818
1455,8.939
1460,9.030
1456,0.0
1457,0.0
1458,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
1469,0.0
1470,0.0
1471,0.0
1476,8.691
1472,0.0
1473,0.0
1477,13.046
1478,9.072
1474,0.0
1479,9.005
1480,8.483
1481,21.725
1482,8.136
1483,8.900
1484,8.972
1485,8.752
1486,9.428
1487,8.709
1488,8.794
1489,9.137
1490,9.112
1491,8.600
1492,8.509
1493,9.555
1494,8.554
1495,8.739
1496,8.662
1497,9.147
1498,9.024
1499,8.767
1500,9.143
1501,9.071
1502,8.712
1503,8.555
1504,8.780
1505,8.807
1506,10.244
1507,9.389
1508,9.164
1509,8.475
1510,8.238
1511,8.979
1512,8.981
1513,8.604
1514,8.550
1515,8.711
1516,8.461
1517,8.397
1518,9.915
1519,8.546
1520,8.744
1521,9.373
1522,9.061
1523,8.869
1524,9.290
1525,8.742
1526,19.243
1527,8.547
1528,9.026
1529,8.742
1530,8.433
1531,25.466
1532,8.830
1533,9.134
1534,9.163
1535,9.201
1536,8.559
1537,9.155
1538,8.654
1539,9.585
1540,9.491
1541,10.476
1542,8.676
1543,8.605
1544,8.637
1545,8.679
1546,10.709
1547,8.807
1548,8.944
1549,8.926
1550,8.864
1551,8.264
1552,8.728
1553,9.040
1554,8.579
1555,9.072
1556,8.529
1557,8.727
1558,8.710
1559,8.696
1560,9.198
1561,8.374
1562,8.793
1563,8.909
1564,9.158
1565,8.480
1566,8.714
1567,8.696
1568,9.147
1569,8.746
1570,9.014
1571,24.602
1572,12.711
1573,11.964
1574,11.921
1575,12.207
1576,18.505
1577,12.286
1578,12.309
1579,12.180
1580,12.568
1581,12.187
1582,12.399
1583,11.978
1584,12.284
1585,12.826
1586,12.985
1587,12.512
1588,14.206
1589,12.192
1590,12.290
1591,12.479
1592,12.546
1593,12.751
1594,12.725
1595,12.020
1596,12.404
1597,12.597
1598,12.101
1599,12.314
1600,12.383
1601,12.626
1602,12.499
1603,13.043
1604,12.032
1605,12.232
1606,12.328
1607,12.296
1608,12.066
1609,12.500
1610,12.001
1611,12.594
1612,12.747
1613,12.267
1614,12.142
1615,12.001
1616,12.257
1617,13.110
1618,12.607
1619,12.314
1620,12.293
1621,11.863
1622,12.790
1623,11.871
1624,12.043
1625,15.821
1626,12.378
1627,14.149
1628,12.450
1629,12.281
1630,12.125
1631,12.064
1632,12.579
1633,12.469
1634,12.601
1635,12.378
1636,12.484
1637,16.836
1638,12.172
1639,12.469
1640,12.076
1641,12.531
1642,12.191
1643,12.068
1644,12.684
1645,12.098
1646,12.183
1647,12.548
1648,12.410
1649,12.534
1650,12.119
1651,12.293
1652,12.505
1653,12.831
1654,12.495
1655,12.431
1656,12.002
1657,12.542
1658,12.598
1659,12.152
1660,12.032
1661,12.200
1662,12.367
1663,11.921
1664,12.338
1665,11.691
1666,12.304
1667,12.283
1668,12.380
1669,12.680
1670,12.163
1671,16.908
1672,12.198
1673,12.534
1674,12.474
1675,12.802
1676,15.539
1677,12.135
1678,12.297
1679,12.264
1680,12.819
1681,15.846
1682,12.481
1683,12.089
1684,12.649
1685,12.463
1686,12.522
1687,12.310
1688,12.147
1689,12.434
1690,12.323
1691,12.445
1692,11.893
1693,12.510
1694,12.322
1695,12.545
1696,12.268
1697,12.158
1698,12.571
1699,11.978
1700,11.319
